ITEM번호	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	상점 판매가	상점에서 살 때	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON	
11434	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	12000	20000	11435	176	15	LEVEL	26	LIMIT_NONE	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	12	30	2	0	
11435	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	12000	20000	11436	177	15	LEVEL	26	LIMIT_NONE	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	15	40	2	0	
11436	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	12000	25000	11437	178	15	LEVEL	26	LIMIT_NONE	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	18	50	2	0	
11437	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	12000	30000	11438	179	15	LEVEL	26	LIMIT_NONE	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	21	65	2	0	
11438	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	12000	40000	11439	180	15	LEVEL	26	LIMIT_NONE	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	24	80	2	0	
11439	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	12000	50000	0	0	15	LEVEL	26	LIMIT_NONE	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	27	100	2	0	
11440	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	15000	11441	172	15	LEVEL	34	LIMIT_NONE	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	0	0	2	0	
11441	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	15000	11442	173	15	LEVEL	34	LIMIT_NONE	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	3	0	2	0	
11442	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	20000	11443	174	15	LEVEL	34	LIMIT_NONE	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	6	0	2	0	
11443	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	20000	11444	175	15	LEVEL	34	LIMIT_NONE	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	9	0	2	0	
11444	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	25000	11445	176	15	LEVEL	34	LIMIT_NONE	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	12	30	2	0	
11445	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	30000	11446	177	15	LEVEL	34	LIMIT_NONE	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	15	40	2	0	
11446	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	35000	11447	178	15	LEVEL	34	LIMIT_NONE	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	18	50	2	0	
11447	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	40000	11448	179	15	LEVEL	34	LIMIT_NONE	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	21	65	2	0	
11448	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	50000	11449	180	15	LEVEL	34	LIMIT_NONE	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	24	80	2	0	
11449	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	65000	0	0	15	LEVEL	34	LIMIT_NONE	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	27	100	2	0	
11450	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	15000	11451	172	15	LEVEL	42	LIMIT_NONE	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	0	0	2	0	
11451	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	15000	11452	173	15	LEVEL	42	LIMIT_NONE	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	3	0	2	0	
11452	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	20000	11453	174	15	LEVEL	42	LIMIT_NONE	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	6	0	2	0	
11453	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	20000	11454	175	15	LEVEL	42	LIMIT_NONE	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	9	0	2	0	
11454	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	25000	11455	176	15	LEVEL	42	LIMIT_NONE	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	12	30	2	0	
11455	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	30000	11456	177	15	LEVEL	42	LIMIT_NONE	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	15	40	2	0	
11456	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	35000	11457	178	15	LEVEL	42	LIMIT_NONE	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	18	50	2	0	
11457	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	40000	11458	179	15	LEVEL	42	LIMIT_NONE	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	21	65	2	0	
11458	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	50000	11459	180	15	LEVEL	42	LIMIT_NONE	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	24	80	2	0	
11459	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000	65000	0	0	15	LEVEL	42	LIMIT_NONE	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	27	100	2	0	
11460	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	80000	80000	11461	181	15	LEVEL	48	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	0	0	3	0	
11461	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	80000	90000	11462	182	15	LEVEL	48	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	3	0	3	0	
11462	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	80000	95000	11463	183	15	LEVEL	48	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	6	0	3	0	
11463	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	80000	110000	11464	184	15	LEVEL	48	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	9	0	3	0	
11464	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	80000	125000	11465	185	15	LEVEL	48	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	12	30	3	0	
11465	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	80000	145000	11466	186	15	LEVEL	48	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	15	40	3	0	
11466	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	80000	175000	11467	187	15	LEVEL	48	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	18	50	3	0	
11467	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	80000	215000	11468	188	15	LEVEL	48	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	21	65	3	0	
11468	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	80000	270000	11469	189	15	LEVEL	48	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	24	80	3	0	
11469	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	80000	345000	0	0	15	LEVEL	48	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	27	100	3	0	
11470	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	100000	11471	181	15	LEVEL	54	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	0	0	3	0	
11471	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	110000	11472	182	15	LEVEL	54	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	3	0	3	0	
11472	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	120000	11473	183	15	LEVEL	54	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	6	0	3	0	
11473	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	135000	11474	184	15	LEVEL	54	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	9	0	3	0	
11474	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	155000	11475	185	15	LEVEL	54	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	12	30	3	0	
11475	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	185000	11476	186	15	LEVEL	54	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	15	40	3	0	
11476	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	220000	11477	187	15	LEVEL	54	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	18	50	3	0	
11477	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	270000	11478	188	15	LEVEL	54	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	21	65	3	0	
11478	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	340000	11479	189	15	LEVEL	54	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	24	80	3	0	
11479	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	430000	0	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	27	100	3	0	
11480	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	11481	181	15	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-13	APPLY_NONE	0	APPLY_NONE	0	0	81	0	11	0	0	0	3	0	
11481	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	11482	182	15	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-13	APPLY_NONE	0	APPLY_NONE	0	0	81	0	11	0	3	0	3	0	
11482	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	11483	183	15	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-13	APPLY_NONE	0	APPLY_NONE	0	0	81	0	11	0	6	0	3	0	
11483	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	11484	184	15	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-13	APPLY_NONE	0	APPLY_NONE	0	0	81	0	11	0	9	0	3	0	
11484	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	11485	185	15	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-13	APPLY_NONE	0	APPLY_NONE	0	0	81	0	11	0	12	30	3	0	
11485	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	11486	186	15	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-13	APPLY_NONE	0	APPLY_NONE	0	0	81	0	11	0	15	40	3	0	
11486	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	11487	187	15	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-13	APPLY_NONE	0	APPLY_NONE	0	0	81	0	11	0	18	50	3	0	
11487	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	11488	188	15	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-13	APPLY_NONE	0	APPLY_NONE	0	0	81	0	11	0	21	65	3	0	
11488	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	11489	189	15	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-13	APPLY_NONE	0	APPLY_NONE	0	0	81	0	11	0	24	80	3	0	
11489	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	0	0	15	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-13	APPLY_NONE	0	APPLY_NONE	0	0	81	0	11	0	27	100	3	0	
11490	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	11491	181	15	LEVEL	66	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_RESIST_MAGIC	2	APPLY_NONE	0	0	90	0	12	0	0	0	3	0	
11491	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	11492	182	15	LEVEL	66	LIMIT_NONE	0	APPLY_MOV_SPEED	-14	APPLY_RESIST_MAGIC	3	APPLY_NONE	0	0	90	0	12	0	3	0	3	0	
11492	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	11493	183	15	LEVEL	66	LIMIT_NONE	0	APPLY_MOV_SPEED	-13	APPLY_RESIST_MAGIC	4	APPLY_NONE	0	0	90	0	12	0	6	0	3	0	
11493	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	11494	184	15	LEVEL	67	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_RESIST_MAGIC	5	APPLY_NONE	0	0	90	0	12	0	9	0	3	0	
11494	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	11495	185	15	LEVEL	67	LIMIT_NONE	0	APPLY_MOV_SPEED	-11	APPLY_RESIST_MAGIC	6	APPLY_NONE	0	0	90	0	12	0	12	30	3	0	
11495	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	11496	186	15	LEVEL	68	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_RESIST_MAGIC	7	APPLY_NONE	0	0	90	0	12	0	15	40	3	0	
11496	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	11497	187	15	LEVEL	68	LIMIT_NONE	0	APPLY_MOV_SPEED	-9	APPLY_RESIST_MAGIC	9	APPLY_NONE	0	0	90	0	12	0	18	50	3	0	
11497	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	11498	188	15	LEVEL	69	LIMIT_NONE	0	APPLY_MOV_SPEED	-8	APPLY_RESIST_MAGIC	12	APPLY_NONE	0	0	90	0	12	0	21	65	3	0	
11498	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	11499	189	15	LEVEL	69	LIMIT_NONE	0	APPLY_MOV_SPEED	-7	APPLY_RESIST_MAGIC	15	APPLY_NONE	0	0	90	0	12	0	24	80	3	0	
11499	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	12020	530	15	LEVEL	70	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_NONE	0	0	90	0	12	0	27	100	3	0	
11500	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	100000	11500	0	50	LEVEL	5	LIMIT_NONE	0	APPLY_MOV_SPEED	5	APPLY_RESIST_MAGIC	5	APPLY_NONE	0	0	24	0	14	0	0	80	3	0	
11501	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	110000	11501	0	50	LEVEL	11	LIMIT_NONE	0	APPLY_MOV_SPEED	5	APPLY_RESIST_MAGIC	5	APPLY_NONE	0	0	32	0	15	0	0	80	3	0	
11502	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	120000	11502	0	50	LEVEL	17	LIMIT_NONE	0	APPLY_MOV_SPEED	5	APPLY_RESIST_MAGIC	5	APPLY_NONE	0	0	41	0	16	0	0	80	3	0	
11503	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	135000	11503	0	50	LEVEL	25	LIMIT_NONE	0	APPLY_MOV_SPEED	6	APPLY_RESIST_MAGIC	6	APPLY_NONE	0	0	50	0	17	0	0	80	3	0	
11504	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	155000	11504	0	50	LEVEL	34	LIMIT_NONE	0	APPLY_MOV_SPEED	6	APPLY_RESIST_MAGIC	6	APPLY_NONE	0	0	59	0	18	0	0	80	3	0	
11505	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	185000	11505	0	50	LEVEL	43	LIMIT_NONE	0	APPLY_MOV_SPEED	7	APPLY_RESIST_MAGIC	7	APPLY_NONE	0	0	67	0	19	0	0	80	3	0	
11506	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	220000	11506	0	50	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	7	APPLY_RESIST_MAGIC	7	APPLY_NONE	0	0	76	0	20	0	0	80	3	0	
11507	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	270000	11507	0	50	LEVEL	62	LIMIT_NONE	0	APPLY_MOV_SPEED	8	APPLY_RESIST_MAGIC	8	APPLY_NONE	0	0	84	0	21	0	0	80	3	0	
11508	METGUIDE	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000	340000	11508	0	50	LEVEL	71	LIMIT_NONE	0	APPLY_MOV_SPEED	9	APPLY_RESIST_MAGIC	9	APPLY_NONE	0	0	93	0	22	0	0	80	3	0	
